Akaka (D-HI)	Alexander (R-TN)	Allard (R-CO)	Allen (R-VA)	Baucus (D-MT)	Bayh (D-IN)	Bennett (R-UT)	Biden (D-DE)	Bingaman (D-NM)	Bond (R-MO)	Boxer (D-CA)	Breaux (D-LA)	Brownback (R-KS)	Bunning (R-KY)	Burns (R-MT)	Byrd (D-WV)	Campbell (R-CO)	Cantwell (D-WA)	Carper (D-DE)	Chafee (R-RI)	Chambliss (R-GA)	Clinton (D-NY)	Cochran (R-MS)	Coleman (R-MN)	Collins (R-ME)	Conrad (D-ND)	Cornyn (R-TX)	Corzine (D-NJ)	Craig (R-ID)	Crapo (R-ID)	Daschle (D-SD)	Dayton (D-MN)	DeWine (R-OH)	Dodd (D-CT)	Dole (R-NC)	Domenici (R-NM)	Dorgan (D-ND)	Durbin (D-IL)	Edwards (D-NC)	Ensign (R-NV)	Enzi (R-WY)	Feingold (D-WI)	Feinstein (D-CA)	Fitzgerald (R-IL)	Frist (R-TN)	Graham (D-FL)	Graham (R-SC)	Grassley (R-IA)	Gregg (R-NH)	Hagel (R-NE)	Harkin (D-IA)	Hatch (R-UT)	Hollings (D-SC)	Hutchison (R-TX)	Inhofe (R-OK)	Inouye (D-HI)	Jeffords (I-VT)	Johnson (D-SD)	Kennedy (D-MA)	Kerry (D-MA)	Kohl (D-WI)	Kyl (R-AZ)	Landrieu (D-LA)	Lautenberg (D-NJ)	Leahy (D-VT)	Levin (D-MI)	Lieberman (D-CT)	Lincoln (D-AR)	Lott (R-MS)	Lugar (R-IN)	McCain (R-AZ)	McConnell (R-KY)	Mikulski (D-MD)	Miller (D-GA)	Murkowski (R-AK)	Murray (D-WA)	Nelson (D-FL)	Nelson (D-NE)	Nickles (R-OK)	Pryor (D-AR)	Reed (D-RI)	Reid (D-NV)	Roberts (R-KS)	Rockefeller (D-WV)	Santorum (R-PA)	Sarbanes (D-MD)	Schumer (D-NY)	Sessions (R-AL)	Shelby (R-AL)	Smith (R-OR)	Snowe (R-ME)	Specter (R-PA)	Stabenow (D-MI)	Stevens (R-AK)	Sununu (R-NH)	Talent (R-MO)	Thomas (R-WY)	Voinovich (R-OH)	Warner (R-VA)	Wyden (D-OR)	outcome	congress	session	date	type	question	prop	out
-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	0 1	d	d	d	d	d	d	d
																																																																																																				class							
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 11:12 AM	 (Motion To Waive Lincoln Amdt. No. 578 )	To expand the refundability of the child tax credit.	3/5	Motion Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	-1	0	0	0	1	0	108	108-1	May 15, 2003, 11:33 AM	 (Motion To Waive C.B.A. Cantwell Amdt. No. 577 )	To permanently extend and modify the research and experimentation tax credit and strike the partial exclusion of dividends provision.	3/5	Motion Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 11:54 AM	 (Motion To Waive C.B.A. Jeffords Amdt. No. 587 )	To accelerate the elimination of the marriage penalty in the earned income credit.	3/5	Motion Rejected	
1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	-1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	108	108-1	May 15, 2003, 12:14 PM	 (Grassley Amdt. No. 594 )	To amend title XVIII of the Social Security Act to enhance beneficiary access to quality health care services in rural areas under the medicare program.	1/2	Amendment Agreed to	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	May 15, 2003, 12:34 PM	 (Collins Amdt. No. 596 )	To provide temporary State and local fiscal relief.	1/2	Amendment Agreed to	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	-1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 12:55 PM	 (Motion to Waive C.B.A. re: Murray Amdt. No. 564 )	To provide temporary State fiscal relief.	3/5	Motion Rejected	
1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 02:11 PM	 (Motion to Waive C.B.A. re: Stabenow Amdt. No. 614 )	To ensure the enactment of a medicare prescription drug benefit.	3/5	Motion Rejected	
1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 02:40 PM	 (Motion to Waive C.B.A. re: Graham Amdt. No. 617 )	In the nature of a substitute.	3/5	Motion Rejected	
0	1	1	0	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	-1	0	0	0	0	0	1	0	0	0	0	0	0	-1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	0	0	108	108-1	May 15, 2003, 03:04 PM	 (Motion To Waive C.B.A, Kyl Amdt. No. 575 )	To further enhance the denial of deduction for certain fines, penalties, and other amounts.	3/5	Motion Rejected	
1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 03:25 PM	 (Motion To Waive C.B.A. Landieu Amdt. No. 619 )	To provide a a complete substitute.	3/5	Motion Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 03:43 PM	 (Motion To Waive C.B.A. Landrieu Amdt. No. 620 )	To provide pay protection for members of the Reserve and the National Guard, and for other purposes.	3/5	Motion Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 04:06 PM	 (Motion to Waive C.B.A. re: Schumer Amdt. No. 557 )	To amend the Internal Revenue Code of 1986 to make higher education more affordable.	3/5	Motion Rejected	
1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	May 15, 2003, 04:28 PM	 (Motion to Waive C.B.A. re: Ensign Amdt. No. 622, As Modified )	To encourage the investment of foreign earnings within the United States for productive business investments and job creation.	3/5	Motion Agreed to	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 04:54 PM	 (Motion to Waive C.B.A. re: Conrad Amdt. No. 611 )	To make the child tax credit acceleration applicable to 2002.	3/5	Motion Rejected	
1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 05:22 PM	 (Motion to Waive C.B.A. re: Daschle Amdt. No. 656 )	To create jobs, provide opportunity, and restore prosperity.	3/5	Motion Rejected	
1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 05:46 PM	 (Motion to Waive C.B.A. re: Dayton Amdt. No. 615 )	In the nature of a substitute.	3/5	Motion Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	-1	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 06:09 PM	 (Motion To Waive C.B.A. Mikulski Amdt. No. 605 )	To provide a partially refundable tax credit for caregiving related expenses.	3/5	Motion Rejected	
0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0	108	108-1	May 15, 2003, 06:34 PM	 (Motion To Waive C.B.A. Sessions Amdt. No. 639 )	To apply the sunset provision to the revenue increase provisions.	3/5	Motion Rejected	
0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	108	108-1	May 15, 2003, 07:31 PM	 (Nickles Amdt. No. 664 )	To modify the dividend exclusion provision, and for other purposes.	1/2	Amendment Agreed to	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 07:50 PM	 (Breaux Amdt. No. 663 )	To provide reconciliation pursuant to section 201 of the concurrent resolution on the budget for fiscal year 2004.	1/2	Amendment Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 08:01 PM	 (Kennedy Amdt. No. 545 )	To eliminate the dividend and upper bracket tax cuts, which primarily benefit the wealthy, to provide the additional funds necessary for an adequate medicare prescription drug benefit, including assuring that the benefit is comprehensive, with no gaps or excessive cost-sharing, covers all medicare beneficiaries, provides special help for beneficiaries with low income, and does not undermine employer retirement coverage.	1/2	Amendment Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	-1	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 08:21 PM	 (Dodd Amdt. No. 572 )	To improve access to higher education for middle-income families by making resources available to expand the Hope and Lifetime Learning Scholarship Credits and for lower-income families by making resources available to increase the maximum Pell Grant to $4500 and to provide an equal amount for deficit reduction by eliminating the 10 percent dividend tax exclusion for amounts above $500 and eliminating acceleration of the 38.6 percent income tax rate education.	1/2	Amendment Rejected	
1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 09:02 PM	 (Motion to Waive C.B.A. re: Edwards Amdt. No. 662 )	To amend the Internal Revenue Code of 1996 to close the "janitors insurance" tax loophole.	3/5	Motion Rejected	
1	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 09:31 PM	 (Motion to Waive C.B.A. Dorgan Amdt. No. 666 )	To strike the section relating to qualified tax collection contracts.	3/5	Motion Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 10:28 PM	 (Durbin Amdt. No. 676 )	To provide alternate terms for the United States participation in the Global Fund to Fight AIDS, Tuberculosis and Malaria.	1/2	Amendment Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 11:23 PM	 (Motion to Waive CBA re: Dorgan Amdt. No. 678 )	To provide emergency funding for food aid to HIV/AIDS affected populations in sub-Saharan Africa.	3/5	Motion Rejected	
0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	108	108-1	May 15, 2003, 11:18 PM	 (H.R. 2, As Amended )	To provide for reconciliation pursuant to section 201 of the concurrent resolution on the budget for fiscal year 2004.	1/2	Bill Passed	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	-1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	-1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 15, 2003, 11:58 PM	 (Feinstein Amdt. No. 682 )	To modify provisions relating to the distribution of funding.	1/2	Amendment Rejected	
1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	-1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	-1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	-1	1	1	1	-1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 16, 2003, 12:27 AM	 (Kennedy Amdt. No. 681 )	To provide for the procurement of certain pharmaceuticals at the lowest possible price for products of assured quality.	1/2	Amendment Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	-1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	-1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	-1	1	1	1	-1	1	0	-1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 16, 2003, 12:50 AM	 (Boxer Amdt. No. 684 )	To require a specific plan to help AIDS orphans.	1/2	Amendment Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	-1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	-1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	-1	1	1	1	-1	1	0	-1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	May 16, 2003, 01:22 AM	 (Dodd Amdt. No. 685 )	To add CARICOM Countries and the Dominican Republic to Priority List of HIV/AIDS Coordinator.	1/2	Amendment Rejected	
1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	108	108-1	May 19, 2003, 04:55 PM	 (Confirmation: S.Maurice Hicks, Jr., Of Louisiana, To Be U.S. District Judge )	S. Maurice Hicks, Jr., of Louisiana, to be United States District Judge for the Western District of Louisiana, vice Donald E. Walter, retired.	1/2	Nomination Confirmed	
1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	-1	0	1	1	108	108-1	May 20, 2003, 02:23 PM	 (Graham Amdt. No. 696 As Modified )	In the nature of a substitute.	1/2	Amendment Agreed to	
0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	-1	1	1	0	0	1	1	-1	1	1	1	1	0	1	0	1	1	-1	0	0	0	-1	0	1	0	0	0	0	0	0	-1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	-1	1	0	1	108	108-1	May 20, 2003, 07:24 PM	 (Motion To Table Feinstein Amdt. No. 715 )	To strike the repeal of the prohibition on research and development of low-yield nuclear weapons.	1/2	Motion to Table Agreed to	
0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	0	1	1	0	0	-1	1	1	0	0	1	1	-1	1	1	1	1	0	1	0	1	1	0	0	0	0	-1	0	1	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	108	108-1	May 21, 2003, 09:57 AM	 (Warner Amdt. No. 752 )	To propose a substitute.	1/2	Amendment Agreed to	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	May 21, 2003, 10:31 AM	 (Reed Amdt. No. 751 As Amended )	To modify the scope of the prohibition on research and development of low-yield nuclear weapons.	1/2	Amendment Agreed to	
0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	-1	1	1	0	0	1	1	-1	1	1	1	1	0	1	0	1	1	0	0	0	0	-1	0	1	0	0	0	0	1	0	1	1	1	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	108	108-1	May 21, 2003, 12:28 PM	 (Motion To Table Dorgan Amdt. No. 750 As Modified )	To prohibit the use of funds for a nuclear earth penetrator weapon.	1/2	Motion to Table Agreed to	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	-1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	108	108-1	May 21, 2003, 02:50 PM	 (Lautenebrg Amdt. No. 722 )	To modify requirements applicable to the limitation on designation of critical habitat of conservation of protected species under the provision on military readiness and conservation of protected species.	1/2	Amendment Agreed to	
0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	-1	0	0	-1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	108	108-1	May 21, 2003, 05:53 PM	 (McCain Amdt. No. 783 )	To propose the insertion of matter in lieu of the matter proposed to be stricken.	1/2	Amendment Agreed to	
1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	108	108-1	May 22, 2003, 02:21 PM	 (Murray Amdt. No. 691 )	To restore a previous policy regarding restrictions on use of Department of Defense medical facilities.	1/2	Amendment Rejected	
